Message, CRC, Time, DF, CA, ICAO24, TC, Vehicle Category, Flight ID, Status, Antenna, Altitude, UTC Sync, CPR Format, Latitude, Longitude, Subtype, Intent Change, IFR Capability, Velocity Uncertainty, Speed, Heading(°), Heading, Vertical Rate, Turn Indicator, GHD
              5DA0F4A2AE76C6, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B51A25FA2E4747A70A797B363B35, 1, 23-Apr-2026 12:25:11, 22, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
7BB4DAAD54A49B859BBA39891ECF, 1, 23-Apr-2026 12:25:11, 15, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA0F4A2AE76C6, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DC0726A4EEFC5, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA0F4A2AE76C6, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA802872038B4F1D36820B958C0, 0, 23-Apr-2026 12:25:11, 17, 5, A80287,  4,                   NoData, NKS146  ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DAB385E9E86AD, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA5C4E249ECEA, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA5C4E6582B87D59101CC19B349, 1, 23-Apr-2026 12:25:11, 17, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
38D42292AB1D6ECD349873D1D6E3, 1, 23-Apr-2026 12:25:11,  7, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA5C4E249ECEA, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B152D8B98E5F56CC309557185497, 1, 23-Apr-2026 12:25:11, 22, 1,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA5C4E249ECEA, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DAB385E1E86AD, 0, 23-Apr-2026 12:25:11, 11, 5, AB385E,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
438E9B1D4845DDAAC28A25D699C8, 1, 23-Apr-2026 12:25:11,  8, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C83925A0D5B6F66393, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C83935A43F14CB3198, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C83995CC5CF69D4603, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C839281573745FB11E, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C83965C9E414CA54F3, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2000053812C839CF06F435A6345A, 1, 23-Apr-2026 12:25:11,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
07ED22999218D4CA495B7D71AD77, 1, 23-Apr-2026 12:25:11,  0, 7,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA5C4E249ECAE, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
A6F7635A6AA183DF515A28B45D56, 1, 23-Apr-2026 12:25:11, 20, 6,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
F68162B64653FD6549F6E414FA73, 1, 23-Apr-2026 12:25:11, 30, 6,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
9DDA763B54D99DC60DEEA9A6D472, 1, 23-Apr-2026 12:25:11, 19, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
F05BEA298C2979C6D0F4E3F356C9, 1, 23-Apr-2026 12:25:11, 30, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA80287603D603A1A8E19439F65, 0, 23-Apr-2026 12:25:11, 17, 5, A80287, 12,                   NoData,         ,    NoEmergency, 0,  11150, 0,  Even,   42.34043884,  -71.36562694, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA8028799153C8E6050093802EA, 0, 23-Apr-2026 12:25:11, 17, 5, A80287, 19,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000,     CartesianNormal, 0, 0, 2,  335,  250, W ,   1216, 0, 9
75248627CADB9DB2C9CB8FB705A6, 1, 23-Apr-2026 12:25:11, 14, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
C6CDB23BE69559916DE8E6A4947B, 1, 23-Apr-2026 12:25:11, 24, 6,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
52E17291E8565CC9B4F5F358FF16, 1, 23-Apr-2026 12:25:11, 10, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
E395456A4E11B3452AA6D7F2D563, 1, 23-Apr-2026 12:25:11, 28, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
739643B36CE9AAEC3514C793E353, 1, 23-Apr-2026 12:25:11, 14, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
7974D7C024B2F85B5BCEE3196955, 1, 23-Apr-2026 12:25:11, 15, 1,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
92D52AB1CF2938EEC1B95F23954D, 1, 23-Apr-2026 12:25:11, 18, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DC067F6962B42, 1, 23-Apr-2026 12:25:11, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA0F4A260AF80374E9BFAF45B30, 1, 23-Apr-2026 12:25:11, 17, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA5C4E299011084484F07D8DB45, 0, 23-Apr-2026 12:25:12, 17, 5, A5C4E2, 19,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000,     CartesianNormal, 0, 0, 0,  273,   97, E ,  -1152, 3, 7
52AA4BAA4D6B14BDA048A2DA2AC8, 1, 23-Apr-2026 12:25:12, 10, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA80287603D57C1BEF3B48344D7, 0, 23-Apr-2026 12:25:12, 17, 5, A80287, 12,                   NoData,         ,    NoEmergency, 0,  11125, 0,   Odd,   42.34088962,  -71.36386605, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA8028799153B8E4050088BBEA0, 0, 23-Apr-2026 12:25:12, 17, 5, A80287, 19,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000,     CartesianNormal, 0, 0, 2,  334,  250, W ,   1216, 0, 8
B4DEE5435B79A8C45CE4F92790FA, 1, 23-Apr-2026 12:25:12, 22, 4,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B3A0E9D90C8A88916D7289B88975, 1, 23-Apr-2026 12:25:12, 22, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B09CE4B310C6C7962D22E522CD62, 1, 23-Apr-2026 12:25:12, 22, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA0F4A2AE76C2, 0, 23-Apr-2026 12:25:12, 11, 5, A0F4A2,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
66D535FBAAF2965C60A2B5540D50, 1, 23-Apr-2026 12:25:12, 12, 6,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
23CD9652949228D36DF2C7728D26, 1, 23-Apr-2026 12:25:12,  4, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE82160A61137683057, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B7E5A751D65AA9CFA4FC2EB6CA10, 1, 23-Apr-2026 12:25:12, 22, 7,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE821E64B229725EABA, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02C18795B9CA1CD749464A2DBDA3, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
200015B8F026B994F16CCB164659, 1, 23-Apr-2026 12:25:12,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
DF55A569F1A992D636FB76D2E53A, 1, 23-Apr-2026 12:25:12, 27, 7,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02C18795B9CA1CF6141438B19458, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02C18795B9CA1CF2AB6E595B3588, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
E2CFFBBA244E7AA76549CF68AAF2, 1, 23-Apr-2026 12:25:12, 28, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE82151A19EB8551A28, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE8216CCB714C691848, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE821E5332BD0999481, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
56009BACE3E36D55E869F54AA52F, 1, 23-Apr-2026 12:25:12, 10, 6,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
20200A15AB0E69FEAF14CD771458, 1, 23-Apr-2026 12:25:12,  4, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
2252309975BD6591C6D4D05072D3, 1, 23-Apr-2026 12:25:12,  4, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA5C4E2582B87D59501CDD11644, 0, 23-Apr-2026 12:25:12, 17, 5, A5C4E2, 11,                   NoData,         ,    NoEmergency, 0,   7600, 0,   Odd,           NaN,           NaN, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA5C4E220CF4820820C20655DC3, 1, 23-Apr-2026 12:25:12, 17, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
026102954FD68E938B53DFACAB6B, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
C49906BDFA8E90C9C5A9E8B1B5F7, 1, 23-Apr-2026 12:25:12, 24, 4,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA5C4E249ECEE, 0, 23-Apr-2026 12:25:12, 11, 5, A5C4E2,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
180EF32DAD799496A4817A5796F2, 1, 23-Apr-2026 12:25:12,  3, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
028183B909B77D077D06A7AB92BB, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA0F4A260AF87BF33011A80EC13, 0, 23-Apr-2026 12:25:12, 17, 5, A0F4A2, 12,                   NoData,         ,    NoEmergency, 0,  34000, 0,   Odd,           NaN,           NaN, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
527A4969080C998665D455F77073, 1, 23-Apr-2026 12:25:12, 10, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
A4A67254BADBA2102D21F335F4D1, 1, 23-Apr-2026 12:25:12, 20, 4,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
1AD6F734814D56A2A58D551AFFB2, 1, 23-Apr-2026 12:25:12,  3, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02C607969E1FED689368A7438993, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A186355DF580A68F68C6662D67, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA0F4A299C4FAB94008188B9F9F, 0, 23-Apr-2026 12:25:12, 17, 5, A0F4A2, 19,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000,     CartesianNormal, 1, 1, 0,  520,  209, SW,     64, 0, 24
026182114FD28E627340B5AD8A65, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA80287603D503A248E263688D2, 0, 23-Apr-2026 12:25:12, 17, 5, A80287, 12,                   NoData,         ,    NoEmergency, 0,  11125, 0,  Even,   42.34066772,  -71.36481545, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8DA80A8791153C8E6050093882EA, 1, 23-Apr-2026 12:25:12, 17, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
F748B42A449B6E934952CE338877, 1, 23-Apr-2026 12:25:12, 30, 7,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02E615B82EC310D88CA10A8351B4, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
1B65E95D149C5AC258CA4390E9A4, 1, 23-Apr-2026 12:25:12,  3, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
8964F07A68E4AEFB84CF76EBD478, 1, 23-Apr-2026 12:25:12, 17, 1,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
E37941696AE576D4622A51ABF993, 1, 23-Apr-2026 12:25:12, 28, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA8028741F07A, 0, 23-Apr-2026 12:25:12, 11, 5, A80287,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
000004A299FFCDE5CDA4CBA48465, 1, 23-Apr-2026 12:25:12,  0, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
DACD5834D22DA98B429948DA6E2C, 1, 23-Apr-2026 12:25:12, 27, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02A185389EE821110D919ACB2924, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
D22E38ED744DDC9234835062F6B1, 1, 23-Apr-2026 12:25:12, 26, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
34DE2EB17A2C0D064BB6CCA7D8C4, 1, 23-Apr-2026 12:25:12,  6, 4,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
9069A74136DA9E516BDA65C33977, 1, 23-Apr-2026 12:25:12, 18, 0,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA8028741F07E, 1, 23-Apr-2026 12:25:12, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
DAA3BBD59A6528CEA6B9A4BB96AA, 1, 23-Apr-2026 12:25:12, 27, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
B35C0A6938A914516EF3DEE86852, 1, 23-Apr-2026 12:25:12, 22, 3,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA8028741F07E, 1, 23-Apr-2026 12:25:12, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
02E195B8F6FEF3A75C16A1287CE4, 1, 23-Apr-2026 12:25:12,  0, 2,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
              5DA8028741F07E, 1, 23-Apr-2026 12:25:12, 11, 5,       ,  0,                   NoData,         ,    StatusUnset, 0,      0, 0, CPRFormatUnset,    0.00000000,    0.00000000, VelocitySubtypeUnset, 0, 0, 0,    0,    0,   ,      0, 0, 0
